YearWeekISO,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,NumberDosesReceived,Region,Population,ReportingCountry,TargetGroup,Vaccine,Denominator
2021-W19,0,,0,0,18000,AT,8901064,AT,Age5_9,JANSS,
2021-W19,1,,0,0,57600,AT,8901064,AT,Age5_9,AZ,
2021-W19,2,,0,0,58800,AT,8901064,AT,Age5_9,MOD,
2021-W19,6,,0,0,0,AT,8901064,AT,Age60_69,UNK,1016016
2021-W19,527,,0,0,18000,AT,8901064,AT,Age60_69,JANSS,1016016
2021-W19,6791,,2811,0,57600,AT,8901064,AT,Age60_69,AZ,1016016
2021-W19,4598,,2482,0,58800,AT,8901064,AT,Age60_69,MOD,1016016
2021-W19,53204,,16858,0,308880,AT,8901064,AT,Age60_69,COM,1016016
2021-W19,1,,0,0,0,AT,8901064,AT,Age70_79,UNK,769199
2021-W19,224,,0,0,18000,AT,8901064,AT,Age70_79,JANSS,769199
2021-W19,1375,,6851,0,58800,AT,8901064,AT,Age70_79,MOD,769199
2021-W19,1023,,317,0,57600,AT,8901064,AT,Age70_79,AZ,769199
2021-W19,12579,,23516,0,308880,AT,8901064,AT,Age70_79,COM,769199
2021-W19,3476,,4773,0,308880,AT,8901064,AT,Age80+,COM,474047
2021-W19,0,,1,0,0,AT,8901064,AT,Age80+,UNK,474047
2021-W19,293,,0,0,18000,AT,8901064,AT,Age80+,JANSS,474047
2021-W19,314,,919,0,58800,AT,8901064,AT,Age80+,MOD,474047
2021-W19,522,,51,0,57600,AT,8901064,AT,Age80+,AZ,474047
2021-W19,21,,9,0,57600,AT,8901064,AT,Age<18,AZ,
2021-W19,18,,1,0,58800,AT,8901064,AT,Age<18,MOD,
2021-W19,0,,0,0,0,AT,8901064,AT,Age<18,UNK,
2021-W19,16,,0,0,18000,AT,8901064,AT,Age<18,JANSS,
2021-W19,1105,,119,0,308880,AT,8901064,AT,Age<18,COM,
2021-W20,2200,,0,0,24000,AT,8901064,AT,1_Age60+,JANSS,2259262
2021-W20,6,,1,0,0,AT,8901064,AT,1_Age60+,UNK,2259262
2021-W20,70331,,74989,0,308880,AT,8901064,AT,1_Age60+,COM,2259262
2021-W20,4372,,10142,0,33600,AT,8901064,AT,1_Age60+,AZ,2259262
2021-W20,10236,,17542,0,58800,AT,8901064,AT,1_Age60+,MOD,2259262
2021-W20,10034,,0,0,24000,AT,8901064,AT,1_Age<60,JANSS,5099181
2021-W20,208813,,24599,0,308880,AT,8901064,AT,1_Age<60,COM,5099181
2021-W20,16,,6,0,0,AT,8901064,AT,1_Age<60,UNK,5099181
2021-W20,16303,,46564,0,33600,AT,8901064,AT,1_Age<60,AZ,5099181
2021-W20,36258,,3717,0,58800,AT,8901064,AT,1_Age<60,MOD,5099181
2021-W20,46442,,21256,0,58800,AT,8901064,AT,ALL,MOD,7358443
2021-W20,276877,,99476,0,308880,AT,8901064,AT,ALL,COM,7358443
2021-W20,22,,7,0,0,AT,8901064,AT,ALL,UNK,7358443
2021-W20,12221,,0,0,24000,AT,8901064,AT,ALL,JANSS,7358443
2021-W20,20647,,56678,0,33600,AT,8901064,AT,ALL,AZ,7358443
2021-W20,5,,1,0,308880,AT,8901064,AT,Age0_4,COM,
2021-W20,0,,0,0,0,AT,8901064,AT,Age0_4,UNK,
2021-W20,0,,0,0,24000,AT,8901064,AT,Age0_4,JANSS,
2021-W20,1,,0,0,58800,AT,8901064,AT,Age0_4,MOD,
2021-W20,2,,0,0,33600,AT,8901064,AT,Age0_4,AZ,
2021-W20,0,,0,0,58800,AT,8901064,AT,Age10_14,MOD,
2021-W20,28,,1,0,308880,AT,8901064,AT,Age10_14,COM,
2021-W20,0,,0,0,24000,AT,8901064,AT,Age10_14,JANSS,
2021-W20,0,,0,0,0,AT,8901064,AT,Age10_14,UNK,
2021-W20,1,,0,0,33600,AT,8901064,AT,Age10_14,AZ,
2021-W20,50,,3,0,58800,AT,8901064,AT,Age15_17,MOD,
2021-W20,2229,,110,0,308880,AT,8901064,AT,Age15_17,COM,
2021-W20,24,,28,0,33600,AT,8901064,AT,Age15_17,AZ,
2021-W20,0,,0,0,0,AT,8901064,AT,Age15_17,UNK,
2021-W20,13,,0,0,24000,AT,8901064,AT,Age15_17,JANSS,
2021-W20,1037,,0,0,24000,AT,8901064,AT,Age18_24,JANSS,696064
2021-W20,2126,,267,0,58800,AT,8901064,AT,Age18_24,MOD,696064
2021-W20,1,,1,0,0,AT,8901064,AT,Age18_24,UNK,696064
2021-W20,1849,,4997,0,33600,AT,8901064,AT,Age18_24,AZ,696064
2021-W20,14470,,1227,0,308880,AT,8901064,AT,Age18_24,COM,696064
2021-W20,8844,,26293,0,33600,AT,8901064,AT,Age25_49,AZ,3006228
2021-W20,8,,3,0,0,AT,8901064,AT,Age25_49,UNK,3006228
2021-W20,6364,,0,0,24000,AT,8901064,AT,Age25_49,JANSS,3006228
2021-W20,20751,,2093,0,58800,AT,8901064,AT,Age25_49,MOD,3006228
2021-W20,114520,,11013,0,308880,AT,8901064,AT,Age25_49,COM,3006228
2021-W20,7,,2,0,0,AT,8901064,AT,Age50_59,UNK,1396889
2021-W20,2620,,0,0,24000,AT,8901064,AT,Age50_59,JANSS,1396889
2021-W20,77556,,12247,0,308880,AT,8901064,AT,Age50_59,COM,1396889
2021-W20,5582,,15246,0,33600,AT,8901064,AT,Age50_59,AZ,1396889
2021-W20,13329,,1354,0,58800,AT,8901064,AT,Age50_59,MOD,1396889
2021-W20,1,,0,0,58800,AT,8901064,AT,Age5_9,MOD,
2021-W20,0,,0,0,0,AT,8901064,AT,Age5_9,UNK,
2021-W20,1,,0,0,33600,AT,8901064,AT,Age5_9,AZ,
2021-W20,0,,0,0,24000,AT,8901064,AT,Age5_9,JANSS,
2021-W20,5,,0,0,308880,AT,8901064,AT,Age5_9,COM,
2021-W20,8985,,4658,0,58800,AT,8901064,AT,Age60_69,MOD,1016016
2021-W20,4,,1,0,0,AT,8901064,AT,Age60_69,UNK,1016016
2021-W20,53395,,27191,0,308880,AT,8901064,AT,Age60_69,COM,1016016
2021-W20,3269,,7748,0,33600,AT,8901064,AT,Age60_69,AZ,1016016
2021-W20,1191,,0,0,24000,AT,8901064,AT,Age60_69,JANSS,1016016
2021-W20,928,,12057,0,58800,AT,8901064,AT,Age70_79,MOD,769199
2021-W20,13004,,30319,0,308880,AT,8901064,AT,Age70_79,COM,769199
2021-W20,1,,0,0,0,AT,8901064,AT,Age70_79,UNK,769199
2021-W20,547,,0,0,24000,AT,8901064,AT,Age70_79,JANSS,769199
2021-W20,687,,2039,0,33600,AT,8901064,AT,Age70_79,AZ,769199
2021-W20,3932,,17479,0,308880,AT,8901064,AT,Age80+,COM,474047
2021-W20,323,,827,0,58800,AT,8901064,AT,Age80+,MOD,474047
2021-W20,416,,355,0,33600,AT,8901064,AT,Age80+,AZ,474047
2021-W20,462,,0,0,24000,AT,8901064,AT,Age80+,JANSS,474047
2021-W20,1,,0,0,0,AT,8901064,AT,Age80+,UNK,474047
2021-W20,2267,,112,0,308880,AT,8901064,AT,Age<18,COM,
2021-W20,0,,0,0,0,AT,8901064,AT,Age<18,UNK,
2021-W20,52,,3,0,58800,AT,8901064,AT,Age<18,MOD,
2021-W20,28,,28,0,33600,AT,8901064,AT,Age<18,AZ,
2021-W20,13,,0,0,24000,AT,8901064,AT,Age<18,JANSS,
2021-W21,0,,3,0,0,AT,8901064,AT,1_Age60+,UNK,2259262
2021-W21,1729,,16679,0,0,AT,8901064,AT,1_Age60+,AZ,2259262
2021-W21,1648,,0,0,48000,AT,8901064,AT,1_Age60+,JANSS,2259262
2021-W21,3160,,8635,0,58800,AT,8901064,AT,1_Age60+,MOD,2259262
2021-W21,36423,,90687,0,310044,AT,8901064,AT,1_Age60+,COM,2259262
2021-W21,10482,,0,0,48000,AT,8901064,AT,1_Age<60,JANSS,5099181
2021-W21,155447,,53577,0,310044,AT,8901064,AT,1_Age<60,COM,5099181
2021-W21,6477,,57697,0,0,AT,8901064,AT,1_Age<60,AZ,5099181
2021-W21,6,,10,0,0,AT,8901064,AT,1_Age<60,UNK,5099181
2021-W21,37916,,3667,0,58800,AT,8901064,AT,1_Age<60,MOD,5099181
2021-W21,41046,,12296,0,58800,AT,8901064,AT,ALL,MOD,7358443
2021-W21,189793,,143900,0,310044,AT,8901064,AT,ALL,COM,7358443
2021-W21,6,,13,0,0,AT,8901064,AT,ALL,UNK,7358443
2021-W21,12116,,0,0,48000,AT,8901064,AT,ALL,JANSS,7358443
2021-W21,8188,,74361,0,0,AT,8901064,AT,ALL,AZ,7358443
2021-W21,2,,0,0,0,AT,8901064,AT,Age0_4,AZ,
2021-W21,0,,0,0,0,AT,8901064,AT,Age0_4,UNK,
2021-W21,0,,0,0,48000,AT,8901064,AT,Age0_4,JANSS,
2021-W21,7,,1,0,310044,AT,8901064,AT,Age0_4,COM,
2021-W21,1,,0,0,58800,AT,8901064,AT,Age0_4,MOD,
2021-W21,0,,0,0,0,AT,8901064,AT,Age10_14,AZ,
2021-W21,3,,1,0,58800,AT,8901064,AT,Age10_14,MOD,
2021-W21,35,,3,0,310044,AT,8901064,AT,Age10_14,COM,
2021-W21,0,,0,0,48000,AT,8901064,AT,Age10_14,JANSS,
2021-W21,0,,0,0,0,AT,8901064,AT,Age10_14,UNK,
2021-W21,2032,,360,0,310044,AT,8901064,AT,Age15_17,COM,
2021-W21,25,,5,0,58800,AT,8901064,AT,Age15_17,MOD,
2021-W21,16,,15,0,0,AT,8901064,AT,Age15_17,AZ,
2021-W21,14,,0,0,48000,AT,8901064,AT,Age15_17,JANSS,
2021-W21,0,,0,0,0,AT,8901064,AT,Age15_17,UNK,
2021-W21,884,,5026,0,0,AT,8901064,AT,Age18_24,AZ,696064
2021-W21,2679,,267,0,58800,AT,8901064,AT,Age18_24,MOD,696064
2021-W21,1077,,0,0,48000,AT,8901064,AT,Age18_24,JANSS,696064
2021-W21,1,,0,0,0,AT,8901064,AT,Age18_24,UNK,696064
2021-W21,14756,,2618,0,310044,AT,8901064,AT,Age18_24,COM,696064
2021-W21,7165,,0,0,48000,AT,8901064,AT,Age25_49,JANSS,3006228
2021-W21,3636,,32206,0,0,AT,8901064,AT,Age25_49,AZ,3006228
2021-W21,24399,,1991,0,58800,AT,8901064,AT,Age25_49,MOD,3006228
2021-W21,91680,,26326,0,310044,AT,8901064,AT,Age25_49,COM,3006228
2021-W21,2,,10,0,0,AT,8901064,AT,Age25_49,UNK,3006228
2021-W21,46934,,24269,0,310044,AT,8901064,AT,Age50_59,COM,1396889
2021-W21,2226,,0,0,48000,AT,8901064,AT,Age50_59,JANSS,1396889
2021-W21,3,,0,0,0,AT,8901064,AT,Age50_59,UNK,1396889
2021-W21,1939,,20450,0,0,AT,8901064,AT,Age50_59,AZ,1396889
2021-W21,10808,,1403,0,58800,AT,8901064,AT,Age50_59,MOD,1396889
2021-W21,0,,0,0,0,AT,8901064,AT,Age5_9,AZ,
2021-W21,0,,0,0,48000,AT,8901064,AT,Age5_9,JANSS,
2021-W21,0,,0,0,0,AT,8901064,AT,Age5_9,UNK,
2021-W21,3,,0,0,310044,AT,8901064,AT,Age5_9,COM,
2021-W21,1,,0,0,58800,AT,8901064,AT,Age5_9,MOD,
2021-W21,27647,,39493,0,310044,AT,8901064,AT,Age60_69,COM,1016016
2021-W21,833,,0,0,48000,AT,8901064,AT,Age60_69,JANSS,1016016
2021-W21,0,,2,0,0,AT,8901064,AT,Age60_69,UNK,1016016
2021-W21,2502,,4363,0,58800,AT,8901064,AT,Age60_69,MOD,1016016
2021-W21,1113,,10672,0,0,AT,8901064,AT,Age60_69,AZ,1016016
2021-W21,6602,,41180,0,310044,AT,8901064,AT,Age70_79,COM,769199
2021-W21,497,,3840,0,58800,AT,8901064,AT,Age70_79,MOD,769199
2021-W21,355,,4706,0,0,AT,8901064,AT,Age70_79,AZ,769199
2021-W21,414,,0,0,48000,AT,8901064,AT,Age70_79,JANSS,769199
2021-W21,0,,1,0,0,AT,8901064,AT,Age70_79,UNK,769199
2021-W21,401,,0,0,48000,AT,8901064,AT,Age80+,JANSS,474047
2021-W21,261,,1301,0,0,AT,8901064,AT,Age80+,AZ,474047
2021-W21,2174,,10014,0,310044,AT,8901064,AT,Age80+,COM,474047
2021-W21,161,,432,0,58800,AT,8901064,AT,Age80+,MOD,474047
2021-W21,0,,0,0,0,AT,8901064,AT,Age80+,UNK,474047
2021-W21,14,,0,0,48000,AT,8901064,AT,Age<18,JANSS,
2021-W21,30,,6,0,58800,AT,8901064,AT,Age<18,MOD,
2021-W21,18,,15,0,0,AT,8901064,AT,Age<18,AZ,
2021-W21,2077,,364,0,310044,AT,8901064,AT,Age<18,COM,
2021-W21,0,,0,0,0,AT,8901064,AT,Age<18,UNK,
2021-W22,2370,,6363,0,58800,AT,8901064,AT,1_Age60+,MOD,2259262
2021-W22,30736,,108879,0,497250,AT,8901064,AT,1_Age60+,COM,2259262
2021-W22,367,,22922,0,244800,AT,8901064,AT,1_Age60+,AZ,2259262
2021-W22,3,,6,0,0,AT,8901064,AT,1_Age60+,UNK,2259262
2021-W22,1702,,0,0,36000,AT,8901064,AT,1_Age60+,JANSS,2259262
2021-W22,36630,,9758,0,58800,AT,8901064,AT,1_Age<60,MOD,5099181
2021-W22,213918,,75868,0,497250,AT,8901064,AT,1_Age<60,COM,5099181
2021-W22,15,,8,0,0,AT,8901064,AT,1_Age<60,UNK,5099181
2021-W22,2421,,42654,0,244800,AT,8901064,AT,1_Age<60,AZ,5099181
2021-W22,18013,,0,0,36000,AT,8901064,AT,1_Age<60,JANSS,5099181
2021-W22,2770,,65563,0,244800,AT,8901064,AT,ALL,AZ,7358443
2021-W22,38957,,16119,0,58800,AT,8901064,AT,ALL,MOD,7358443
2021-W22,239286,,184239,0,497250,AT,8901064,AT,ALL,COM,7358443
2021-W22,18,,14,0,0,AT,8901064,AT,ALL,UNK,7358443
2021-W22,19702,,0,0,36000,AT,8901064,AT,ALL,JANSS,7358443
2021-W22,0,,0,0,0,AT,8901064,AT,Age0_4,UNK,
2021-W22,5,,1,0,244800,AT,8901064,AT,Age0_4,AZ,
2021-W22,1,,0,0,36000,AT,8901064,AT,Age0_4,JANSS,
2021-W22,4,,0,0,497250,AT,8901064,AT,Age0_4,COM,
2021-W22,0,,0,0,58800,AT,8901064,AT,Age0_4,MOD,
2021-W22,809,,6,0,497250,AT,8901064,AT,Age10_14,COM,
2021-W22,2,,0,0,244800,AT,8901064,AT,Age10_14,AZ,
2021-W22,2,,0,0,58800,AT,8901064,AT,Age10_14,MOD,
2021-W22,0,,0,0,36000,AT,8901064,AT,Age10_14,JANSS,
2021-W22,0,,0,0,0,AT,8901064,AT,Age10_14,UNK,
2021-W22,9,,12,0,244800,AT,8901064,AT,Age15_17,AZ,
2021-W22,0,,0,0,0,AT,8901064,AT,Age15_17,UNK,
2021-W22,4547,,500,0,497250,AT,8901064,AT,Age15_17,COM,
2021-W22,12,,0,0,36000,AT,8901064,AT,Age15_17,JANSS,
2021-W22,39,,2,0,58800,AT,8901064,AT,Age15_17,MOD,
2021-W22,3930,,385,0,58800,AT,8901064,AT,Age18_24,MOD,696064
2021-W22,2381,,0,0,36000,AT,8901064,AT,Age18_24,JANSS,696064
2021-W22,397,,3369,0,244800,AT,8901064,AT,Age18_24,AZ,696064
2021-W22,1,,1,0,0,AT,8901064,AT,Age18_24,UNK,696064
2021-W22,23422,,4759,0,497250,AT,8901064,AT,Age18_24,COM,696064
2021-W22,11973,,0,0,36000,AT,8901064,AT,Age25_49,JANSS,3006228
2021-W22,129460,,35936,0,497250,AT,8901064,AT,Age25_49,COM,3006228
2021-W22,12,,4,0,0,AT,8901064,AT,Age25_49,UNK,3006228
2021-W22,1563,,25673,0,244800,AT,8901064,AT,Age25_49,AZ,3006228
2021-W22,21260,,3370,0,58800,AT,8901064,AT,Age25_49,MOD,3006228
2021-W22,443,,13599,0,244800,AT,8901064,AT,Age50_59,AZ,1396889
2021-W22,2,,3,0,0,AT,8901064,AT,Age50_59,UNK,1396889
2021-W22,55668,,34665,0,497250,AT,8901064,AT,Age50_59,COM,1396889
2021-W22,3646,,0,0,36000,AT,8901064,AT,Age50_59,JANSS,1396889
2021-W22,11397,,6001,0,58800,AT,8901064,AT,Age50_59,MOD,1396889
2021-W22,2,,0,0,244800,AT,8901064,AT,Age5_9,AZ,
2021-W22,8,,2,0,497250,AT,8901064,AT,Age5_9,COM,
2021-W22,2,,0,0,58800,AT,8901064,AT,Age5_9,MOD,
2021-W22,0,,0,0,36000,AT,8901064,AT,Age5_9,JANSS,
2021-W22,0,,0,0,0,AT,8901064,AT,Age5_9,UNK,
2021-W22,1654,,3513,0,58800,AT,8901064,AT,Age60_69,MOD,1016016
2021-W22,178,,11161,0,244800,AT,8901064,AT,Age60_69,AZ,1016016
2021-W22,22340,,64388,0,497250,AT,8901064,AT,Age60_69,COM,1016016
2021-W22,2,,6,0,0,AT,8901064,AT,Age60_69,UNK,1016016
2021-W22,910,,0,0,36000,AT,8901064,AT,Age60_69,JANSS,1016016
2021-W22,1,,0,0,0,AT,8901064,AT,Age70_79,UNK,769199
2021-W22,6116,,39881,0,497250,AT,8901064,AT,Age70_79,COM,769199
2021-W22,550,,2517,0,58800,AT,8901064,AT,Age70_79,MOD,769199
2021-W22,412,,0,0,36000,AT,8901064,AT,Age70_79,JANSS,769199
2021-W22,112,,10074,0,244800,AT,8901064,AT,Age70_79,AZ,769199
2021-W22,77,,1687,0,244800,AT,8901064,AT,Age80+,AZ,474047
2021-W22,380,,0,0,36000,AT,8901064,AT,Age80+,JANSS,474047
2021-W22,2280,,4610,0,497250,AT,8901064,AT,Age80+,COM,474047
2021-W22,166,,333,0,58800,AT,8901064,AT,Age80+,MOD,474047
2021-W22,0,,0,0,0,AT,8901064,AT,Age80+,UNK,474047
2021-W22,0,,0,0,0,AT,8901064,AT,Age<18,UNK,
2021-W22,13,,0,0,36000,AT,8901064,AT,Age<18,JANSS,
2021-W22,43,,2,0,58800,AT,8901064,AT,Age<18,MOD,
2021-W22,5368,,508,0,497250,AT,8901064,AT,Age<18,COM,
2021-W22,18,,13,0,244800,AT,8901064,AT,Age<18,AZ,
2021-W23,7,,5,0,0,AT,8901064,AT,1_Age60+,UNK,2259262
2021-W23,438,,36581,0,0,AT,8901064,AT,1_Age60+,AZ,2259262
2021-W23,1823,,0,0,14100,AT,8901064,AT,1_Age60+,JANSS,2259262
2021-W23,2059,,10100,0,0,AT,8901064,AT,1_Age60+,MOD,2259262
2021-W23,18775,,109646,0,438750,AT,8901064,AT,1_Age60+,COM,2259262
2021-W23,209967,,108430,0,438750,AT,8901064,AT,1_Age<60,COM,5099181
2021-W23,36480,,14011,0,0,AT,8901064,AT,1_Age<60,MOD,5099181
2021-W23,2734,,55152,0,0,AT,8901064,AT,1_Age<60,AZ,5099181
2021-W23,19680,,0,0,14100,AT,8901064,AT,1_Age<60,JANSS,5099181
2021-W23,44,,10,0,0,AT,8901064,AT,1_Age<60,UNK,5099181
2021-W23,21450,,0,0,14100,AT,8901064,AT,ALL,JANSS,7358443
2021-W23,38508,,24106,0,0,AT,8901064,AT,ALL,MOD,7358443
2021-W23,3155,,91719,0,0,AT,8901064,AT,ALL,AZ,7358443
2021-W23,51,,15,0,0,AT,8901064,AT,ALL,UNK,7358443
2021-W23,218811,,217595,0,438750,AT,8901064,AT,ALL,COM,7358443
2021-W23,1,,0,0,0,AT,8901064,AT,Age0_4,AZ,
2021-W23,6,,0,0,438750,AT,8901064,AT,Age0_4,COM,
2021-W23,0,,0,0,0,AT,8901064,AT,Age0_4,UNK,
2021-W23,0,,0,0,0,AT,8901064,AT,Age0_4,MOD,
2021-W23,0,,0,0,14100,AT,8901064,AT,Age0_4,JANSS,
2021-W23,1,,0,0,0,AT,8901064,AT,Age10_14,MOD,
2021-W23,1864,,6,0,438750,AT,8901064,AT,Age10_14,COM,
2021-W23,2,,0,0,14100,AT,8901064,AT,Age10_14,JANSS,
2021-W23,0,,0,0,0,AT,8901064,AT,Age10_14,UNK,
2021-W23,4,,0,0,0,AT,8901064,AT,Age10_14,AZ,
2021-W23,0,,0,0,0,AT,8901064,AT,Age15_17,UNK,
2021-W23,8053,,475,0,438750,AT,8901064,AT,Age15_17,COM,
2021-W23,30,,5,0,0,AT,8901064,AT,Age15_17,MOD,
2021-W23,51,,0,0,14100,AT,8901064,AT,Age15_17,JANSS,
2021-W23,5,,13,0,0,AT,8901064,AT,Age15_17,AZ,
2021-W23,4444,,768,0,0,AT,8901064,AT,Age18_24,MOD,696064
2021-W23,530,,3253,0,0,AT,8901064,AT,Age18_24,AZ,696064
2021-W23,2600,,0,0,14100,AT,8901064,AT,Age18_24,JANSS,696064
2021-W23,29605,,5957,0,438750,AT,8901064,AT,Age18_24,COM,696064
2021-W23,5,,0,0,0,AT,8901064,AT,Age18_24,UNK,696064
2021-W23,1713,,31822,0,0,AT,8901064,AT,Age25_49,AZ,3006228
2021-W23,116132,,48128,0,438750,AT,8901064,AT,Age25_49,COM,3006228
2021-W23,22,,6,0,0,AT,8901064,AT,Age25_49,UNK,3006228
2021-W23,12757,,0,0,14100,AT,8901064,AT,Age25_49,JANSS,3006228
2021-W23,24074,,4610,0,0,AT,8901064,AT,Age25_49,MOD,3006228
2021-W23,474,,20063,0,0,AT,8901064,AT,Age50_59,AZ,1396889
2021-W23,54299,,53864,0,438750,AT,8901064,AT,Age50_59,COM,1396889
2021-W23,4270,,0,0,14100,AT,8901064,AT,Age50_59,JANSS,1396889
2021-W23,7931,,8628,0,0,AT,8901064,AT,Age50_59,MOD,1396889
2021-W23,17,,4,0,0,AT,8901064,AT,Age50_59,UNK,1396889
2021-W23,0,,0,0,0,AT,8901064,AT,Age5_9,MOD,
2021-W23,8,,0,0,438750,AT,8901064,AT,Age5_9,COM,
2021-W23,0,,0,0,14100,AT,8901064,AT,Age5_9,JANSS,
2021-W23,7,,1,0,0,AT,8901064,AT,Age5_9,AZ,
2021-W23,0,,0,0,0,AT,8901064,AT,Age5_9,UNK,
2021-W23,1031,,0,0,14100,AT,8901064,AT,Age60_69,JANSS,1016016
2021-W23,12380,,88175,0,438750,AT,8901064,AT,Age60_69,COM,1016016
2021-W23,219,,14164,0,0,AT,8901064,AT,Age60_69,AZ,1016016
2021-W23,3,,4,0,0,AT,8901064,AT,Age60_69,UNK,1016016
2021-W23,1409,,7461,0,0,AT,8901064,AT,Age60_69,MOD,1016016
2021-W23,4562,,18341,0,438750,AT,8901064,AT,Age70_79,COM,769199
2021-W23,445,,0,0,14100,AT,8901064,AT,Age70_79,JANSS,769199
2021-W23,123,,14589,0,0,AT,8901064,AT,Age70_79,AZ,769199
2021-W23,2,,0,0,0,AT,8901064,AT,Age70_79,UNK,769199
2021-W23,478,,2233,0,0,AT,8901064,AT,Age70_79,MOD,769199
2021-W23,172,,406,0,0,AT,8901064,AT,Age80+,MOD,474047
2021-W23,347,,0,0,14100,AT,8901064,AT,Age80+,JANSS,474047
2021-W23,96,,7828,0,0,AT,8901064,AT,Age80+,AZ,474047
2021-W23,1833,,3130,0,438750,AT,8901064,AT,Age80+,COM,474047
2021-W23,2,,1,0,0,AT,8901064,AT,Age80+,UNK,474047
2021-W23,9931,,481,0,438750,AT,8901064,AT,Age<18,COM,
2021-W23,31,,5,0,0,AT,8901064,AT,Age<18,MOD,
2021-W23,17,,14,0,0,AT,8901064,AT,Age<18,AZ,
2021-W23,53,,0,0,14100,AT,8901064,AT,Age<18,JANSS,
2021-W23,0,,0,0,0,AT,8901064,AT,Age<18,UNK,
2021-W24,17553,,100889,0,438750,AT,8901064,AT,1_Age60+,COM,2259262
2021-W24,1618,,0,0,12000,AT,8901064,AT,1_Age60+,JANSS,2259262
2021-W24,2538,,9209,0,121200,AT,8901064,AT,1_Age60+,MOD,2259262
2021-W24,244,,23756,0,76800,AT,8901064,AT,1_Age60+,AZ,2259262
2021-W24,7,,10,0,0,AT,8901064,AT,1_Age60+,UNK,2259262
2021-W24,163,,29,0,0,AT,8901064,AT,1_Age<60,UNK,5099181
2021-W24,19783,,17795,0,121200,AT,8901064,AT,1_Age<60,MOD,5099181
2021-W24,193221,,158086,0,438750,AT,8901064,AT,1_Age<60,COM,5099181
2021-W24,1686,,26456,0,76800,AT,8901064,AT,1_Age<60,AZ,5099181
2021-W24,13212,,0,0,12000,AT,8901064,AT,1_Age<60,JANSS,5099181
2021-W24,14808,,0,0,12000,AT,8901064,AT,ALL,JANSS,7358443
2021-W24,22303,,26989,0,121200,AT,8901064,AT,ALL,MOD,7358443
2021-W24,193760,,258069,0,438750,AT,8901064,AT,ALL,COM,7358443
2021-W24,170,,39,0,0,AT,8901064,AT,ALL,UNK,7358443
2021-W24,1923,,50204,0,76800,AT,8901064,AT,ALL,AZ,7358443
2021-W24,0,,0,0,0,AT,8901064,AT,Age0_4,UNK,
2021-W24,0,,0,0,121200,AT,8901064,AT,Age0_4,MOD,
2021-W24,5,,0,0,438750,AT,8901064,AT,Age0_4,COM,
2021-W24,0,,0,0,12000,AT,8901064,AT,Age0_4,JANSS,
2021-W24,0,,0,0,76800,AT,8901064,AT,Age0_4,AZ,
2021-W24,0,,0,0,12000,AT,8901064,AT,Age10_14,JANSS,
2021-W24,2,,0,0,121200,AT,8901064,AT,Age10_14,MOD,
2021-W24,4953,,16,0,438750,AT,8901064,AT,Age10_14,COM,
2021-W24,1,,0,0,76800,AT,8901064,AT,Age10_14,AZ,
2021-W24,0,,0,0,0,AT,8901064,AT,Age10_14,UNK,
2021-W24,12045,,890,0,438750,AT,8901064,AT,Age15_17,COM,
2021-W24,0,,0,0,0,AT,8901064,AT,Age15_17,UNK,
2021-W24,4,,8,0,76800,AT,8901064,AT,Age15_17,AZ,
2021-W24,22,,0,0,12000,AT,8901064,AT,Age15_17,JANSS,
2021-W24,16,,15,0,121200,AT,8901064,AT,Age15_17,MOD,
2021-W24,917,,990,0,121200,AT,8901064,AT,Age18_24,MOD,696064
2021-W24,2080,,0,0,12000,AT,8901064,AT,Age18_24,JANSS,696064
2021-W24,4,,0,0,0,AT,8901064,AT,Age18_24,UNK,696064
2021-W24,29490,,11070,0,438750,AT,8901064,AT,Age18_24,COM,696064
2021-W24,295,,1841,0,76800,AT,8901064,AT,Age18_24,AZ,696064
2021-W24,1131,,14670,0,76800,AT,8901064,AT,Age25_49,AZ,3006228
2021-W24,8473,,0,0,12000,AT,8901064,AT,Age25_49,JANSS,3006228
2021-W24,10000,,10007,0,121200,AT,8901064,AT,Age25_49,MOD,3006228
2021-W24,118469,,71394,0,438750,AT,8901064,AT,Age25_49,COM,3006228
2021-W24,150,,10,0,0,AT,8901064,AT,Age25_49,UNK,3006228
2021-W24,253,,9937,0,76800,AT,8901064,AT,Age50_59,AZ,1396889
2021-W24,28248,,74716,0,438750,AT,8901064,AT,Age50_59,COM,1396889
2021-W24,2637,,0,0,12000,AT,8901064,AT,Age50_59,JANSS,1396889
2021-W24,8848,,6783,0,121200,AT,8901064,AT,Age50_59,MOD,1396889
2021-W24,9,,19,0,0,AT,8901064,AT,Age50_59,UNK,1396889
2021-W24,11,,0,0,438750,AT,8901064,AT,Age5_9,COM,
2021-W24,2,,0,0,76800,AT,8901064,AT,Age5_9,AZ,
2021-W24,0,,0,0,12000,AT,8901064,AT,Age5_9,JANSS,
2021-W24,0,,0,0,0,AT,8901064,AT,Age5_9,UNK,
2021-W24,0,,0,0,121200,AT,8901064,AT,Age5_9,MOD,
2021-W24,1538,,6484,0,121200,AT,8901064,AT,Age60_69,MOD,1016016
2021-W24,835,,0,0,12000,AT,8901064,AT,Age60_69,JANSS,1016016
2021-W24,6,,7,0,0,AT,8901064,AT,Age60_69,UNK,1016016
